Quality,Angle,Distance,Time
10,103.421875,547.75,2.092723
12,105.890625,478.5,2.092783
11,108.1875,423.25,2.092842
14,110.53125,381.75,2.092901
15,112.65625,346.5,2.09296
16,115.03125,318.5,2.093019
15,117.71875,295.75,2.093078
17,119.859375,275.75,2.093139
19,121.625,260,2.093199
18,124.734375,245.75,2.093257
20,126.125,233,2.093318
18,129.546875,222.25,2.093376
20,131.453125,212.5,2.093435
21,133.359375,204.25,2.093495
20,135.265625,197,2.093555
21,137.171875,190.5,2.093614
21,139.109375,184.5,2.093674
22,141.03125,179.25,2.093733
22,142.9375,174.25,2.093793
22,145.34375,169.75,2.093852
23,147.25,166.25,2.093912
22,149.15625,162.5,2.09397
20,151.078125,159.5,2.094029
23,152.984375,156.5,2.094088
23,154.890625,153.75,2.094147
23,156.796875,152,2.094207
24,158.703125,150.25,2.094266
27,160.625,148.25,2.094326
25,162.6875,147,2.094385
23,164.59375,145.5,2.094443
24,166.515625,144.5,2.094503
23,168.4375,143.75,2.094562
21,170.359375,143.5,2.094622
23,172.78125,142.75,2.094681
22,174.1875,142.5,2.094741
19,176.109375,142.25,2.0948
19,178.65625,142.5,2.094859
23,179.953125,142.75,2.094919
26,181.984375,143,2.095004
23,183.796875,143.5,2.095065
25,185.71875,144.25,2.095125
25,187.59375,145,2.095185
23,189.5,146,2.095243
23,191.40625,147.25,2.095301
23,193.34375,148.5,2.095361
24,195.25,150,2.09542
22,197.171875,151.75,2.095478
22,199.09375,153.75,2.095538
20,201,155.75,2.095597
22,202.90625,158,2.095656
20,204.828125,160.5,2.095715
23,206.75,163.25,2.095774
22,208.671875,166.25,2.095833
20,210.671875,169.5,2.095892
19,212.09375,173,2.095951
19,214.015625,176.75,2.096011
19,215.9375,181.25,2.09607
18,217.859375,185.75,2.096129
21,219.78125,190.5,2.096189
19,221.703125,195.75,2.096249
19,223.625,201.5,2.09631
17,225.546875,207.75,2.096369
19,227.46875,214.5,2.096428
18,228.1875,222.25,2.096488
17,231.328125,230.25,2.096547
18,231.3125,239.5,2.096606
15,233.140625,249,2.096665
17,235.375,260.5,2.096725
16,237.265625,272.5,2.096784
16,238.6875,287,2.096844
15,240.0625,301.5,2.096902
14,241.34375,319,2.096961
14,243.328125,339.25,2.09702
13,244.734375,363.25,2.097079
12,246.3125,390,2.097139
12,247.984375,422,2.097198
12,249.765625,459.5,2.097257
11,251.171875,506.5,2.097317
9,253.046875,562.75,2.097376
10,257.78125,831.25,2.097436
9,259.484375,981.75,2.097495
10,261.1875,1220.5,2.097554
31,263.109375,1218.25,2.097614
32,265.03125,1217,2.097674
32,266.90625,1213.75,2.097734
32,268.84375,1214,2.097794
32,270.765625,1215,2.097854
32,272.625,1215.5,2.097914
32,274.5625,1222.5,2.097973
30,276.59375,1226.5,2.098032
30,278.5,1236,2.098092
31,280.40625,1243.25,2.09815
31,282.28125,1254.75,2.098212
30,284.171875,1266.5,2.098273
24,286.0625,1278.5,2.098332
29,288.046875,1293.25,2.098392
29,289.96875,1310,2.098452
30,291.8125,1331.25,2.098512
25,293.734375,1352,2.098572
26,295.671875,1374,2.098632
30,297.578125,1397,2.098692
25,299.34375,1425.25,2.098751
24,301.234375,1458.25,2.098811
29,303.171875,1489.75,2.099102
25,305.046875,1528.25,2.099173
21,306.953125,1567,2.099235
25,308.78125,1610,2.099296
22,310.703125,1659.25,2.099355
23,312.59375,1711.25,2.099416
19,314.484375,1767.5,2.099477
22,316.359375,1835.75,2.099537
20,318.234375,1903.5,2.099597
19,320.171875,1987.5,2.099658
18,322.03125,2074.5,2.099718
18,324.109375,2179.75,2.099778
16,325.96875,2298.25,2.099838
15,327.875,2431.5,2.099898
15,329.796875,2585.25,2.099958
13,331.6875,2744.25,2.100018
12,333.546875,2939.75,2.100078
10,335.46875,3191.25,2.100139
10,337.34375,3458,2.100199
17,339.25,3673,2.100259
18,341.1875,3626.5,2.100318
19,343.140625,3599.25,2.100378
20,345.046875,3560.75,2.100439
20,347.0625,3545.75,2.100498
20,349,3529.75,2.100558
21,350.90625,3516.5,2.136409
21,352.84375,3506,2.136571
20,354.796875,3487,2.136638
20,356.734375,3484,2.1367
21,358.65625,3481.25,2.13676
20,0.59375,3487,2.136821
21,2.546875,3493.25,2.136882
20,4.453125,3516.5,2.136941
20,6.40625,3527.5,2.137
19,8.34375,3534.5,2.137059
20,10.25,3554.75,2.137118
19,12.21875,3595.75,2.137178
17,14.15625,3621.5,2.137238
17,16.09375,3650,2.137297
10,18.0625,3490.25,2.137357
9,20.03125,3219.75,2.137417
12,22,2959.25,2.137477
13,23.96875,2760,2.137536
15,25.953125,2584,2.137596
15,27.90625,2420,2.137655
15,29.859375,2279.75,2.137715
16,31.875,2161.5,2.137775
19,33.796875,2059.75,2.137835
18,35.859375,1966.25,2.137895
20,37.84375,1877.5,2.137955
22,39.765625,1807,2.138015
22,41.796875,1742,2.138075
24,43.75,1690.25,2.138134
23,45.734375,1629.25,2.138193
25,47.71875,1585,2.138253
23,49.640625,1542,2.138313
23,51.609375,1503.25,2.138373
24,53.5625,1469.5,2.138434
26,55.546875,1432.5,2.138493
28,57.53125,1405.25,2.138555
29,59.4375,1378,2.138615
27,61.359375,1354.75,2.138674
27,63.359375,1331.75,2.138734
28,65.3125,1310,2.138794
29,67.25,1293.5,2.138854
24,69.234375,1277,2.138913
30,71.203125,1262.5,2.138973
30,73.0625,1250.75,2.139033
29,75.078125,1239,2.139093
30,77.046875,1232.75,2.139152
31,78.9375,1222.75,2.139212
33,80.84375,1220,2.139272
32,82.828125,1213.5,2.139331
32,84.859375,1208.75,2.139392
32,86.796875,1210.75,2.139452
32,88.703125,1211,2.139512
32,90.75,1209.75,2.139572
32,92.65625,1213,2.13963
30,94.609375,1217.5,2.139689
11,96.890625,944.75,2.139749
12,99.28125,749,2.139809
11,101.65625,626.25,2.139868
12,104.03125,535.75,2.139928
12,106.390625,467.5,2.139987
14,108.65625,414.5,2.140047
13,110.703125,374,2.140106
15,113,340,2.140165
16,115.625,313,2.140222
17,118.296875,291.75,2.140281
17,120.765625,271.5,2.140341
17,122.734375,255.25,2.140401
19,124.375,242,2.140474
20,128.28125,229.5,2.140533
17,129.734375,218.75,2.140593
20,132.15625,209.75,2.140653
21,134.109375,201.5,2.140713
21,136.046875,194.25,2.140772
21,138.03125,187.5,2.140832
22,139.984375,182,2.140892
22,141.921875,177,2.140951
22,144.375,172.25,2.141011
23,146.296875,167.75,2.14107
20,148.25,164.25,2.14113
21,150.1875,161,2.141188
21,152.140625,157.75,2.141247
23,154.078125,155.25,2.141306
23,156.015625,153,2.141365
25,157.96875,150.75,2.141427
25,159.90625,149,2.141487
25,162.8125,147.5,2.141546
23,164.921875,146.25,2.141605
25,165.921875,144.75,2.141665
25,168.65625,144.25,2.141725
24,169.828125,143.25,2.141784
22,171.78125,142.75,2.141844
19,173.75,142.25,2.141904
25,175.703125,142.25,2.141963
19,177.640625,142.25,2.142023
23,179.609375,142.75,2.142083
26,181.546875,143,2.142143
21,183.5,143.5,2.142202
25,185.46875,144.25,2.142261
25,187.375,144.75,2.142321
23,190.109375,146,2.14238
22,191.28125,147.25,2.142439
22,193.921875,148.5,2.142498
23,196.09375,150,2.142558
22,197.125,151.75,2.142617
22,199.09375,153.75,2.142676
20,201.03125,155.75,2.142736
23,202.984375,158.25,2.142795
21,204.9375,160.5,2.142855
21,206.890625,163.5,2.142914
20,208.828125,166.75,2.142973
21,210.859375,170,2.143034
19,212.3125,173.5,2.143093
18,214.28125,177.5,2.143153
20,216.234375,182,2.143212
18,218.203125,186.5,2.143272
19,220.140625,191.75,2.143332
19,222.109375,196.75,2.143391
18,224.0625,203,2.14345
20,226.015625,209.25,2.143508
17,226.71875,216.25,2.143568
17,228.9375,224.5,2.143628
17,231.640625,233,2.143687
15,232.0625,242.75,2.143746
16,234.28125,252.75,2.143806
16,236.15625,264.25,2.143865
14,236.9375,278,2.143927
16,239.484375,292.25,2.143986
15,240.96875,308.5,2.144046
14,242.46875,327,2.144137
13,244.03125,350,2.144198
12,245.828125,374.75,2.144257
11,253.890625,597.25,2.144317
9,258.84375,923.25,2.144378
9,260.515625,1108.5,2.144437
32,262.375,1219,2.144497
32,264.328125,1217.25,2.144557
32,266.296875,1214.25,2.144617
32,268.265625,1214,2.144678
33,270.234375,1214.25,2.144739
32,272.15625,1217.25,2.144799
32,274.046875,1221.25,2.14486
30,276.140625,1226.25,2.14492
30,278,1234,2.14498
31,279.984375,1242.5,2.145038
31,281.921875,1251.75,2.145099
30,283.921875,1262.25,2.145159
24,285.84375,1277,2.14522
29,287.8125,1292,2.145279
28,289.75,1309.25,2.145339
28,291.65625,1325.75,2.145398
25,293.59375,1352.25,2.145459
25,295.515625,1373.25,2.145519
31,297.5,1396.5,2.14558
26,299.328125,1421.5,2.145639
24,301.265625,1457.5,2.145699
29,303.171875,1490.25,2.145758
24,305.109375,1528.25,2.145818
21,307.015625,1567.75,2.145879
25,308.953125,1613,2.145939
24,310.890625,1663,2.145998
23,312.796875,1719.5,2.146058
21,314.671875,1779.5,2.146118
22,316.625,1842,2.146178
19,318.546875,1919,2.146237
19,320.4375,2002.25,2.146297
18,322.359375,2093,2.146357
17,324.515625,2207.25,2.146416
17,326.421875,2326.75,2.146476
16,328.359375,2468.75,2.146536
14,330.265625,2622,2.146597
12,332.203125,2805.75,2.146657
11,334.109375,3015.25,2.146716
9,336.046875,3267,2.146776
17,339.9375,3649.5,2.146836
17,341.890625,3619,2.146896
19,343.859375,3590.25,2.146956
20,345.828125,3551.75,2.147016
19,347.875,3535.75,2.147076
20,349.828125,3520,2.181919
20,351.8125,3507.75,2.182087
20,353.78125,3488.75,2.182154
21,355.75,3487.5,2.182216
21,357.71875,3484.75,2.182276
22,359.703125,3493.75,2.182336
19,1.671875,3490.25,2.182397
20,3.625,3513,2.182456
19,5.59375,3517.5,2.182516
20,7.5625,3530.5,2.182574
20,9.515625,3550,2.182632
20,11.5,3587.75,2.18269
18,13.453125,3609.25,2.182749
17,15.4375,3644.5,2.18281
9,17.4375,3618.25,2.182869
10,19.4375,3315.25,2.182928
12,21.4375,3027.5,2.182988
12,23.4375,2809.5,2.183047
14,25.421875,2616.25,2.183106
16,27.453125,2452.25,2.183166
16,29.4375,2310,2.183226
18,31.453125,2184.5,2.183285
18,33.46875,2074,2.183345
18,35.53125,1975.75,2.183404
21,37.5625,1894.75,2.183464
21,39.5625,1819.5,2.183523
21,41.546875,1755.75,2.183583
25,43.546875,1694.5,2.183643
19,45.546875,1637.25,2.183703
26,47.5625,1583.25,2.183762
23,49.53125,1549.25,2.183822
23,51.546875,1510,2.183881
24,53.53125,1469.75,2.183943
26,55.53125,1432.25,2.184005
29,57.546875,1404.75,2.184073
26,59.5625,1374.5,2.184135
25,61.53125,1353.25,2.184195
28,63.484375,1328.75,2.184255
27,65.453125,1308.5,2.184315
29,67.421875,1292.5,2.184375
24,69.453125,1272.75,2.184435
29,71.453125,1261.5,2.184754
30,73.4375,1250.25,2.184823
29,75.359375,1240.5,2.184885
29,77.390625,1229.25,2.184945
32,79.390625,1221.5,2.185006
32,81.328125,1217.5,2.185067
33,83.328125,1212.5,2.185127
32,85.375,1209.25,2.185187
33,87.375,1208.75,2.185247
33,89.3125,1209.25,2.185307
33,91.34375,1211.5,2.185368
32,93.21875,1214,2.185428
10,95.34375,1138.5,2.185487
11,97.625,864.25,2.185547
10,100.03125,698.5,2.185606
11,102.3125,590.75,2.185665
13,104.9375,509.5,2.185724
12,107.328125,445,2.185784
14,109.75,394.75,2.185844
15,111.90625,357,2.185902
17,114.125,325.75,2.185961
17,117.015625,301.5,2.186019
17,119.609375,280.5,2.186078
19,121.921875,262.75,2.186138
19,124.265625,248.25,2.186197
20,127.421875,234.75,2.186256
19,129.0625,223.5,2.186318
22,131.359375,212.75,2.186376
19,133.34375,204.5,2.186436
20,135.0625,197,2.186496
20,137.15625,190.25,2.186554
21,139.296875,184,2.186614
22,141.265625,178.75,2.186673
21,143.234375,173.75,2.186732
25,145.71875,169,2.186793
23,147.6875,165.25,2.186853
21,149.671875,161.75,2.186912
21,151.640625,158.75,2.186972
20,153.625,155.75,2.187031
24,156.015625,153.5,2.18709
24,158.265625,151.5,2.187149
24,159.546875,149.5,2.187209
19,161.265625,147.75,2.187268
24,163.65625,146.25,2.187328
26,165.640625,145.25,2.187387
23,167.625,144.25,2.187446
23,170.53125,143.5,2.187505
25,172.390625,143,2.187565
21,173.59375,142.5,2.187625
20,175.578125,142.25,2.187684
19,178.875,142.5,2.187744
23,179.546875,142.75,2.187803
26,181.28125,143,2.187862
24,183.515625,143.5,2.187921
25,185.5,144.25,2.187981
26,188.640625,145,2.188039
23,189.984375,146,2.188098
23,191.390625,147.25,2.188158
24,193.375,148.5,2.188217
23,195.359375,150.25,2.188278
22,197.34375,152,2.188338
23,199.3125,153.75,2.188397
22,201.640625,156.25,2.188457
21,203.296875,158.75,2.188516
21,205.265625,161.25,2.188576
21,207.25,164.25,2.188636
22,209.234375,167.5,2.188694
20,211.296875,170.5,2.188754
21,212.765625,174.5,2.188813
20,214.765625,178.5,2.188872
18,216.75,183,2.188932
20,218.75,187.5,2.18899
20,220.734375,193,2.189048
19,222.703125,198.75,2.189108
17,224.703125,204.75,2.189168
19,226.6875,211.5,2.189227
20,227.390625,219.5,2.189286
17,229.046875,227.5,2.189346
17,231.953125,236.25,2.189405
17,233.09375,246.5,2.189465
16,234.234375,257.5,2.189524
15,236.890625,269.5,2.189583
15,237.890625,284.25,2.189643
15,239.453125,299.5,2.189702
13,241.515625,317,2.189762
14,243.296875,337,2.189821
14,244.75,362.5,2.18988
13,246.515625,389,2.189939
11,248.203125,423,2.189998
11,249.625,462.25,2.190059
11,251.359375,512.25,2.190118
10,256.625,734.5,2.190178
9,258.265625,851.5,2.190237
10,259.9375,1030.75,2.190296
31,261.71875,1221,2.190356
32,263.703125,1217.5,2.190415
32,265.625,1215,2.190475
33,267.625,1213.75,2.190534
33,269.625,1214,2.190593
33,271.625,1217.5,2.190652
32,273.609375,1220.25,2.190712
30,275.65625,1225.75,2.190771
29,277.59375,1233.25,2.190831
29,279.578125,1241.25,2.190891
30,281.578125,1250.25,2.190951
30,283.53125,1261,2.191011
25,285.484375,1273.25,2.191071
30,287.421875,1292.25,2.191134
28,289.421875,1307.5,2.191195
29,291.46875,1325,2.191255
26,293.40625,1344.75,2.191315
26,295.359375,1369,2.191375
30,297.28125,1395.5,2.191435
26,299.203125,1423.75,2.191494
25,301.140625,1457,2.191555
29,303.109375,1489.75,2.191615
25,305.0625,1527.75,2.191675
21,307,1567.25,2.191766
25,308.921875,1612.5,2.191825
24,310.90625,1663,2.191886
23,312.84375,1719.25,2.191946
21,314.75,1779.5,2.192006
21,316.734375,1843.25,2.192065
19,318.65625,1922.75,2.192124
18,320.625,2010.5,2.192184
17,322.75,2099.5,2.192243
16,324.671875,2215.25,2.192302
16,326.65625,2342,2.192362
15,328.59375,2479.5,2.192422
14,330.546875,2643.5,2.192482
13,332.515625,2832,2.192542
12,334.453125,3043.75,2.192602
9,336.4375,3321.5,2.192662
17,340.390625,3638.75,2.192721
18,342.359375,3608,2.19278
19,344.359375,3572,2.192839
20,346.40625,3548.25,2.192899
19,348.40625,3528.75,2.192959
19,350.421875,3517.5,2.226995
20,352.421875,3508.25,2.227157
20,354.40625,3489.25,2.227225
20,356.40625,3485.75,2.227286
22,358.390625,3487,2.227347
19,0.40625,3485.75,2.227408
21,2.375,3492.75,2.227469
23,4.375,3514.75,2.227528
20,6.375,3525.75,2.227586
20,8.375,3534,2.227644
20,10.34375,3557.75,2.227702
19,12.375,3595,2.227764
17,14.359375,3624,2.22786
17,16.359375,3671.5,2.227927
10,18.375,3451.25,2.227989
11,20.40625,3152,2.228049
13,22.4375,2912.75,2.22811
14,24.5,2711.75,2.228171
13,26.5,2526.5,2.22823
15,28.53125,2375.5,2.228288
15,30.5625,2239,2.228348
17,32.640625,2118,2.228407
19,34.703125,2017.75,2.228467
18,36.734375,1926.25,2.228527
22,38.78125,1843.25,2.228587
19,40.78125,1775.5,2.228647
23,42.859375,1711.75,2.228707
22,44.859375,1658,2.228767
26,46.875,1601.75,2.228828
22,48.90625,1557.5,2.228887
23,50.953125,1516,2.228947
30,52.984375,1481.25,2.229006
25,55,1443.5,2.229066
28,57.03125,1408.25,2.229124
30,59.078125,1381.75,2.229185
27,60.984375,1355.75,2.229244
28,63.015625,1333.25,2.229306
30,65.078125,1313.5,2.229366
29,67.046875,1296.75,2.229426
24,69.09375,1278,2.229486
29,71.09375,1262.75,2.229546
30,73.09375,1250,2.229606
29,75.078125,1239.25,2.229665
30,77.125,1229.25,2.229724
32,79.140625,1222.25,2.229783
32,81.09375,1217.75,2.229843
32,83.15625,1213.25,2.229903
32,85.1875,1209.25,2.229963
33,87.203125,1208,2.230022
33,89.1875,1209.25,2.230083
33,91.1875,1212,2.230143
32,93.140625,1213.75,2.230202
11,95.3125,1145,2.230262
10,97.734375,864.5,2.230321
10,100.0625,698.5,2.230382
11,102.484375,588.75,2.230441
12,105.046875,506.5,2.2305
12,107.3125,442.5,2.230559
14,109.90625,393.75,2.230619
15,111.90625,355.5,2.230678
17,114.34375,323.25,2.230738
14,117.03125,300,2.230797
16,119.765625,278.25,2.230856
18,122,260.25,2.230917
18,123.71875,246.5,2.230978
20,127.71875,232.75,2.231038
20,129.578125,222,2.231098
21,131.71875,211.75,2.231157
20,133.703125,203.25,2.231216
20,135.703125,195.5,2.231276
23,137.703125,188.5,2.231335
21,139.734375,182.75,2.231395
21,141.734375,177.25,2.231455
22,143.734375,172.5,2.231516
22,146.25,167.75,2.231575
22,148.25,164.25,2.231634
20,150.25,160.75,2.231692
22,152.234375,157.75,2.23175
22,154.25,155,2.23181
23,156.25,152.5,2.231867
24,158.25,150.5,2.231925
23,161.15625,148.75,2.231984
25,162.390625,147,2.232044
22,164.390625,145.75,2.232103
25,166.40625,144.75,2.232163
24,168.984375,144,2.232222
25,171.78125,143.5,2.232282
23,172.453125,142.75,2.232341
22,174.46875,142.5,2.2324
19,177.46875,142.5,2.232459
19,179.625,142.5,2.232518
21,180.484375,142.5,2.232577
27,182.5,143,2.232636
24,185.6875,144,2.232694
25,186.484375,144.5,2.232753
25,188.484375,145.5,2.232813
23,190.484375,146.75,2.232873
19,192.5,148,2.232933
23,194.5,149.5,2.232992
22,196.515625,151.25,2.233049
23,198.265625,153.25,2.233109
21,200.53125,155.25,2.233169
22,202.53125,157.5,2.233229
22,204.53125,160.25,2.233288
22,206.546875,163,2.233347
22,208.546875,166,2.233407
20,210.640625,169.5,2.233466
19,212.140625,173,2.233758
19,214.15625,177.25,2.233826
20,216.15625,182,2.233888
18,218.171875,186.5,2.233948
19,220.1875,191.75,2.234008
19,222.203125,197,2.234069
17,224.203125,203.5,2.234129
18,226.234375,210,2.234189
18,228.234375,217.5,2.234249
17,230.25,225.75,2.23431
16,230.59375,234.75,2.234368
18,232.578125,244.25,2.234428
16,234.53125,255.5,2.234487
15,236.640625,267.5,2.234546
15,237.578125,282,2.234606
15,240.015625,296.75,2.234665
15,241.125,314.25,2.234724
14,242.875,335,2.234784
14,244.828125,359.25,2.234843
13,246.21875,387.25,2.234903
12,248.15625,419.75,2.234962
10,256.515625,742,2.235021
9,258.3125,851.5,2.235081
10,260,1031.5,2.23514
31,261.71875,1220.75,2.235198
32,263.765625,1215.25,2.235258
32,265.78125,1215,2.235414
33,267.78125,1214.25,2.235476
33,269.765625,1214.25,2.235537
33,271.828125,1215.25,2.235597
32,273.75,1221.25,2.235657
29,275.890625,1225.75,2.235717
29,277.8125,1233.75,2.235777
29,279.890625,1241.75,2.235836
30,281.875,1251.25,2.235896
30,283.8125,1262.5,2.235956
24,285.90625,1277.25,2.236016
29,287.828125,1293,2.236076
28,289.84375,1309.25,2.236137
30,291.828125,1328.5,2.236197
26,293.84375,1352.25,2.236257
26,295.8125,1375.25,2.236318
30,297.828125,1405,2.236378
26,299.671875,1430.75,2.236438
23,301.640625,1468.75,2.236498
26,303.640625,1498.5,2.236558
25,305.59375,1537,2.236618
26,307.625,1584,2.236679
25,309.59375,1628.25,2.236738
24,311.5625,1683,2.236798
22,313.5,1737.25,2.236857
22,315.453125,1802,2.236915
21,317.484375,1871.75,2.236975
20,319.453125,1952.5,2.237035
19,321.375,2045,2.237095
17,323.53125,2149.25,2.237154
16,325.5,2267,2.237214
16,327.484375,2402.5,2.237273
15,329.484375,2555.25,2.237332
13,331.46875,2732.25,2.237395
12,333.4375,2926.25,2.237455
10,335.40625,3164.75,2.237515
10,337.40625,3459,2.237575
16,339.375,3669.75,2.237635
17,341.390625,3626.5,2.237694
18,343.421875,3598.75,2.237754
20,345.4375,3560.75,2.237814
18,347.53125,3534,2.237874
19,349.546875,3521.75,2.272215
20,351.5625,3514.75,2.272376
21,353.578125,3492.75,2.272444
22,355.625,3485.75,2.272507
20,357.640625,3485.25,2.272569
23,359.671875,3490.25,2.272631
20,1.65625,3488.75,2.272693
20,3.671875,3513,2.272752
20,5.71875,3519.25,2.272811
20,7.71875,3533.5,2.27287
20,9.75,3549.25,2.272928
20,11.765625,3590.75,2.272988
18,13.765625,3615.25,2.273048
18,15.765625,3651.5,2.273109
10,17.828125,3532.75,2.27317
10,19.859375,3227.25,2.27323
11,21.953125,2961.25,2.273289
13,23.984375,2747.25,2.273349
15,26.046875,2569.75,2.27341
15,28.109375,2406.25,2.27347
16,30.15625,2264,2.27353
17,32.21875,2143,2.27359
18,34.28125,2036,2.273651
20,36.4375,1940.5,2.273711
21,38.46875,1857,2.27377
21,40.5625,1784,2.27383
22,42.609375,1721.25,2.273889
22,44.65625,1663.25,2.273949
26,46.71875,1608.25,2.274009
21,48.71875,1566.5,2.274069
24,50.828125,1516.75,2.274129
30,52.859375,1482,2.274189
25,54.921875,1443.75,2.274249
28,56.96875,1409,2.274309
30,59.03125,1382.25,2.274368
26,60.96875,1356,2.274428
28,63.046875,1333,2.274487
30,65.078125,1313.5,2.274547
28,67.046875,1296.5,2.274607
24,69.125,1278,2.274669
30,71.15625,1262.25,2.274729
30,73.171875,1250.25,2.274788
30,75.203125,1241.25,2.274848
30,77.265625,1230,2.274908
32,79.296875,1221.75,2.274967
33,81.28125,1215.75,2.275027
33,83.40625,1212.5,2.275087
33,85.390625,1209.5,2.275148
33,87.484375,1209.25,2.275208
33,89.515625,1210.5,2.275268
33,91.515625,1211.75,2.275328
32,93.53125,1214,2.275388
11,95.734375,1079.75,2.275447
10,98.125,830.75,2.275507
10,100.65625,672,2.275566
11,102.921875,572.5,2.275626
11,105.3125,490,2.275686
11,107.765625,430,2.275744
14,110.28125,382.75,2.275804
15,112.65625,346.5,2.275864
16,115.5625,317,2.275923
17,117.3125,293.5,2.275982
17,120.5,272.75,2.276041
17,122.453125,255.75,2.276099
19,124.78125,242,2.276159
19,128.015625,229.25,2.276218
